DALIA_ID,Authors,License,Link,Title,Community,Description,Discipline,FileFormat,Keywords,Language,LearningResourceType,MediaType,ProficiencyLevel,PublicationDate,TargetGroup,RelatedWork,Size,Version
7b9e677d-6b7d-47cb-9dd6-007d00281942,"Edmond, Jennifer",CC-BY-4.0,http://training.parthenos-project.eu/sample-page/introduction-to-collaboration-in-research-infrastructures/,Introduction to Collaborations in Research Infrastructures,PARTHENOS (S) * DARIAH (R),"Is humanities research collaborative? Some would say that with our traditions of independent research and single authorship, it is not. This is not really true for any humanist, however, as collaboration does occur within classrooms, on-line communities, and within disciplinary networks. For the digital humanities, this is even more the case, as the hybridity of our methods require us to work together. Very few digital humanists can master entirely on their own the domain, information and software challenges their approach presents, and so we tend to work together.

By the end of this module you should be able to: 1) Understand what is meant by collaboration in humanities research, 2) Be aware of how this model impacts upon the development of digital humanities, and digital humanities research infrastructures.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructure,en,Lecture,,,2017-02-17,,,,1.0.0
be6e1626-e2df-4ab8-93d6-5f366308780f,"Bruseker, George * Schuster, Kristen",CC-BY-4.0,http://training.parthenos-project.eu/sample-page/formal-ontologies-a-complete-novices-guide/,Formal Ontologies: A Complete Novice's Guide,PARTHENOS (S) * DARIAH (R),"If you have worked with or managed data, the chances are you have probably at least heard of ‘ontologies’ or some other methods of formal knowledge representation. The concept of ontologies in a philosophical sense could be something that you are more or less comfortable with but they could be something that you find a bit daunting, especially if you don’t know where to begin.

This module is specifically aimed at those who are not yet familiar with ontologies as a means of research data management, and will take you through some of the main features of ontologies, and the reasons for using them.

By the end of this module, participants should be able to: understand what we mean by ‘Data Hetereogeneity’, and how it affects knowledge representation; understand and explain the basic concept of an ontology; and understand and explain how ontologies are used to curate and share research data.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Ontologies * Data management,en,Lecture,,,2018-12-07,,,,1.0.0
191722c0-ec72-4c84-9b7f-b43872db2f1a,"Edmond, Jennifer * Laepke, Stefanie * Seirig, Rebecca * Uiterwaal, Frank * Wuttke, Ulrike",CC-BY-4.0,http://training.parthenos-project.eu/sample-page/intro-to-ri/,Introduction to Research Infrastructures,PARTHENOS (S) * DARIAH (R),"By the end of this training module, you will be able to: understand the elements of common definitions of research infrastructures; be able to discuss the importance of issues such as sustainability and interoperability; understand how research infrastructure supports methods and communities; and be aware of some common critiques of digital research infrastructures in the Humanities.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures,en,Lecture,,,2018-04-11,,,,1.0.0
80fd6ac8-0eaa-40ba-92cd-9a684537b702,"Benardou, Agiatis * Clivaz, Claire * Edmond, Jennifer * Fischer, Frank * Lhoták, Martin * Paavolainen, Maija * Romary, Laurent * Ros, Salvador * Rusinek, Sinai * Tasovac, Toma",CC-BY-4.0,https://hdl.handle.net/21.11159/0195cc28-a395-71c9-8994-2b3e34e21e69,What is the Role of Training and Education in Research Infrastructures?,DESIR (R) * DARIAH (R),DARIAH Director Toma Tasovac spoke to fellow DARIAHns and colleagues from prospective DARIAH countries about their own educational backgrounds and the role of training and education in digital research infrastructures. The interviews show that there is no single educational trajectory which produces DH scholars. The diversity of our backgrounds is one of the main strengths of our field.,https://w3id.org/kim/hochschulfaechersystematik/n01,,DH,en,,video,,2019-04-18,,,,1.0.0
46b17cd2-c3c1-4b6e-bb8c-a82e6dfe6fed,"Schreibman, Susan * Papadopoulos, Costas",CC-BY-4.0,https://teach.dariah.eu/course/view.php?id=26,Introduction to Digital Humanities,DARIAH (S),"This course brings together established and emerging scholars from different parts of the world, fields and disciplines, theoretical and methodological traditions, who demonstrate the diversity of Digital Humanities by critically approaching schools of thought, methods, tools, standards, projects, and teaching practices in a series of videos. At present, we have two strands: one that addresses the question What is Digital Humanities under the title: ‘My Digital Humanities’; and a second entitled ‘Digital Humanities in Practice’ which goes into more depth theoretically or methodologically, or focuses on disciplinary practice, standards or approaches.

All videos include metadata about the speakers, the contributors, and the production, as well as a list of references for those who would like to delve into the various topics. Each video is also tagged using terms from the NeDiMAH Methods Ontology (NeMO), a CIDOC-CRM compliant ontological model which explicitly maps out the interplay of factors of agency (actors and goals), process (activities and methods) and resources (information resources, tools, concepts) in Digital Humanities scholarly processes.",https://w3id.org/kim/hochschulfaechersystematik/n01,,DH,en,Lecture,,,2016-12-13,,,,1.0.0
34a44071-0a10-4ac9-b384-c3772518acdc,"Edmond, Jennifer",CC-BY-4.0,https://training.parthenos-project.eu/sample-page/manage-improve-and-open-up-your-research-and-data/,"Manage, Improve and Open Up Your Research Data",PARTHENOS (S) * DARIAH (R),"This module looks at emerging trends and best practice in data management, quality assessment and IPR issues. It looks at policies regarding data management and their implementation, particularly in the framework of a Research Infrastructure.
Learning Outcomes

By the end of this module, you should be able to:

    understand and describe the FAIR Principles and what they are used for;
    understand and describe what a Data Management Plan is, and how they are used;
    understand and explain what Open Data, Open Access and Open Science means for researchers;
    describe best practices around data management; and
    understand and explain how Research Infrastructures interact with and inform policy on issues around data management.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures * Data management * Open science,en,Lecture,,,2018-01-26,,,,1.0.0
a9383f26-6180-41f3-8c42-703a7376c22f,"Edmond, Jennifer",CC-BY-4.0,http://training.parthenos-project.eu/sample-page/management-challenges/,Management Challenges in Research Infrastructures,PARTHENOS (S) * DARIAH (R),"This module looks at some of the key management issues that arise within research infrastructures with a clarity and urgency they don’t often have below the infrastructural scale. It also looks at key trends and developments in these areas, and how exemplar projects are applying them. In particular, this module covers: User Engagement, Communications and Audiences, Sustainability, and the Macro-level issues, including managing the political environment.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures,en,Lecture,,,2018-04-11,,,,1.0.0
eefdbfbe-48d8-4653-983f-60e2328cb1db,"Gordon, Tamar",CC-BY-4.0,https://teach.dariah.eu/mod/page/view.php?id=341,Mixed Reality and Social Engagement,DARIAH (S),"This video features Tamar Gordon, Professor of Anthropology at Rensselaer Polytechnic Institute, USA. In this video she discusses Mixed Reality and Social Engagement. Tamar talks about Augmented Reality as a tool that can make history come alive, while helping us to interpret cultural-historical environments and reflect upon our own experience and subject position within our own society.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Augmented reality,en,,video,,2016-12-08,,,,1.0.0
38363a1b-d4ee-4537-a762-898844e85a5a,"Clivaz, Claire * Sankar, Martial",CC-BY-4.0,https://teach.dariah.eu/course/view.php?id=24&section=0,Multimodal Literacies,DARIAH (S),"This course invites you to discover the world of digital multimodal literacies through examples, experiments, readings and tools. Unit I consists of an introduction to multimodal literacies. Unit II allows you to discover, read and experiment with different examples of multimodal literacies. Finally, Unit III will allow you to build your own multimodal editing tool, an eTalk, on a virtual machine. Enjoy your travels in multimodal literacies!",https://w3id.org/kim/hochschulfaechersystematik/n01,,Multimodality * Editing tools,en,Lecture,,,2016-11-27,,,,1.0.0
16a8fdab-b783-4e4e-84e7-0d7834ac9bba,"Mandell, Laura",CC-BY-4.0,https://teach.dariah.eu/mod/page/view.php?id=307,My Digital Humanities: A Feminist Reading,DARIAH (S),"This video features Laura Mandell, Professor of English and Director of the Initiative for Digital Humanities, Media, and Culture a Texas A&M University. Laura defines feminism from a Digital Humanities perspective arguing for a need to adjust practices so that they are not replicating the sexist infrastructure of the traditional academy and business world.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Feminism * DH,en,,video,,2016-11-09,,,,1.0.0
5fbef568-96af-4b48-a927-f2b35dbe0944,"Rockwell, Geoffrey * Sinclair, Stéfan",CC-BY-4.0,https://teach.dariah.eu/mod/page/view.php?id=218,My Digital Humanities: Visualising Text,DARIAH (S),"This video features Geoffrey Rockwell, Professor of Philosophy and Humanities Computing at the University of Alberta, Canada and Stéfan Sinclair, Associate Professor of Digital Humanities at McGill University. Their discussion involves text visualisation within Digital Humanities, thus emphasising, that visualisation is not the end product, but an intellectual process of thinking and interpreting text. Interactive visualisations, uses of visualisation for narrative, physical computing, video games, and Pokemon Go are also discussed.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Data visualisation * DH,en,,video,,2016-10-18,,,,1.0.0
ae11bb51-c2eb-440e-b65f-12122fccf399,"Constantopoulos, Panos",CC-BY-4.0,https://teach.dariah.eu/course/view.php?id=31,An Introduction to Conceptual Modelling,DARIAH (S),"This workshop introduces the basics of conceptual modelling and ontologies. We discuss the principles and techniques that can be used in order to formulate the knowledge we have about a specific domain in such a way that it can be understood and used in reasoning tasks by both humans and machines. The nature and role of models is reviewed. Focusing on conceptual models, we present the building blocks and mechanisms used to create them. Some frequent modelling issues and usual practices addressing them are discussed. Step-by-step examples are given, as well as a small set of assignments for personal practice. An introduction to ontologies as a kind of models supporting data access, integration, interoperability and application development, along with a short overview of CIDOC CRM as an exemplar ontology for the cultural domain, finish off the workshop.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Data modeling * Ontologies,en,Lecture,,,2017-03-14,,,,1.0.0
cbf1462b-4b06-4d5a-88cf-3ae45cbb25ba,"Bunout, Estelle * Cooper, Sarah * Düring, Marten * Fišer, Darja * Hodgson, Heather * Jones, Chris * Kogou, Sotiria * Lenardič, Jakob * Liang, Haida * Middendorf, Jennifer * Pickup, Christopher * Thomson, Christopher",CC-BY-4.0,https://training.parthenos-project.eu/sample-page/digital-humanities-research-questions-and-methods/,Digital Humanities Research Questions and Methods,PARTHENOS (S) * DARIAH (R),"This module is dedicated to developing research questions in the Digital Humanities (DH), especially on finding, working with, and contributing data to digital collections and using digital Research Infrastructures (RIs). It will show examples of how DH and eHeritage approaches in cooperation with relevant RIs can lead to innovative research questions and methods.

The target audiences of this module are Digital Humanities and Cultural Heritage (CH) researchers and practitioners who wish to learn how to best benefit from and work with digital collections using digital RIs. The module is also suitable for computer scientists and researchers/practitioners in data centres who want to gain insight into more humanities & cultural heritage related aspects of digital research infrastructures.",https://w3id.org/kim/hochschulfaechersystematik/n01,,DH * Research infrastructures * Eheritage,en,Lecture,,,2019-04-19,,,,1.0.0
385ed738-be4b-446d-aa44-80e26969837f,"Tasocav, Toma",CC-BY-4.0,https://teach.dariah.eu/course/view.php?id=20,Digitising Dictionaries,DARIAH (S),"This course is an introduction to the theories, practices, and methods of digitizing legacy dictionaries for research, preservation and online distribution.

It focuses on a particular technique of modeling and describing lexical data using eXtensible Markup Language (XML) in accordance with the Guidelines of the Text Encoding Initiative, a de-facto standard for text encoding among humanities researchers.

While there are other ways to conceptualize, store, preserve, and disseminate lexical data (such as using relational structures and relational databases), this course will not cover those methods. Rather, in this course you will get a fundamental understanding of how to analyze, identify and describe dictionary data in order to query it or share it with others.",https://w3id.org/kim/hochschulfaechersystematik/n01,,TEI * Lexicography * XML * Data modeling * Scholarly editions,en,Lecture,,,2016-07-21,,,,1.0.0
42d433da-9428-4f68-9860-473b5b8ac171,"Earl, Graeme",CC-BY-4.0,https://teach.dariah.eu/mod/page/view.php?id=500,Open Education and MOOCs,DARIAH (S),"This video features Prof. Graeme Earl (Director of Enterprise and Impact (Humanities), University of Southampton) talking about the benefits and challenges of Open Education and Massive Open Online Courses. This video was recorded during the Virtual Heritage Network Conference (December 2016, Cork, Ireland) while he was Professor of Digital Humanities at the University of Southampton. Prof. Earl subsequently moved to King’s College London where he is a Professor of Digital Humanities.",https://w3id.org/kim/hochschulfaechersystematik/n01,,MOOC * Open education,en,,video,,2017-10-16,,,,1.0.0
43e797db-85b6-419e-976b-ed0a071e6a16,"Huang, Marianne * Kreutzfeldt, Jacob * Lawaetz, Anna",CC-BY-4.0,https://teach.dariah.eu/course/view.php?id=27,Sound Studies,DARIAH (S),"The course introduces Sound Studies as a discipline that explores the multiple end dynamic meanings of sounds. Traditionally sound is seen as a medium for signification: the content of a radio program is the spoken word, and the content of music is musical form or structure. Sound Studies go beyond the paradigm of medium/content to reflect how sonic experiences are codified and interpreted at different cultural, discursive and historical moments. How do voice qualities and timbre produce meanings in different contexts? How can a sonic environment or a soundscape be experienced as meaningful respectively noisy?

Sound Studies are open to historical or cross-cultural investigations as well as to exploratory investigations of sound in contemporary culture. It puts emphasis on developing skills in analyzing of, reflecting in and communicating through sound.

The course incorporates video tutorials as well as interactive texts and assignments, where students are encouraged to use audio technologies. It draws in open access texts from established journals in the field and The Sound Studies Reader (ed. Jonathan Sterne, 2012), which students are recommended to acquire. Though being embedded within a multimodal field of resources and practices, Sound Studies privileges sound resources as well as methods that will allow learners to work beyond transcripts, thus introducing to sound as an artistic, cultural and meaning making field of its own.

The goal of the Sound Studies course is to equip you with basic knowledge and skills to deal with these opportunities.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Sound studies,en,Lecture,,,2016-10-25,,,,1.0.0
494df110-c851-436e-8a19-18bd93eb4b2f,"Nieves, Angel",CC-BY-4.0,https://teach.dariah.eu/mod/page/view.php?id=309,Spatial Humanities & Social Justice,DARIAH (S),"This video features Angel D. Nieves, Professor of Africana Studies and Digital Humanities at Hamilton College, US. In this video, Angel talks about black spatial humanities, a field that tries to find out more about the history of African-descended people globally and the ways which digital humanists can begin to look at forms of institutional racism that have shaped African diaspora’s experiences. He gives examples of his 3D visualisation work that looks at the ways in which the Apartheid government imposed restrictions to African-descended people and how such lost histories can be effectively communicated to a wider audience.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Spatial humanities,en,,video,,2016-11-23,,,,1.0.0
29da93bc-b9ff-4da9-b53e-6eb3dc1cd0ec,"Baillot, Anne * Burghart, Marjorie * Blackwell, Christopher W. * Bordier, Julien * Crane, Gregory * Flack, Patrick * Galleron, Ioana * Košarko, Ondřej * Kovalenko, Kira * Larrousse, Nicolas * Malínek, Vojtěch * Maryl, Maciej * Messina, Adele Valeria * Morlock, Emmanuelle * Mounier, Pierre * Munson, Matthew * Plantin, Jean-Christophe * Puren, Marie * Riondet, Charles * Schöpfel, Joachim",CC-BY-4.0,https://hdl.handle.net/21.11159/019595c3-4e84-7011-908e-79c668ae60f5,Open Data Citation for Social Science and Humanities,DARIAH (S),"The main topic is the evolution of publication issues in social sciences and humanities, in a context of Open Access, with the underlying goal of promoting open science through the question of open data citation.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Open science * Open access * Scholarly publishing * Data management,en,,text * video,,2019-04-20,,,,1.0.0
2e51d3f3-3720-483a-baff-b849eed282ab,"Ros, Salvador",CC-BY-4.0,https://hdl.handle.net/21.11159/019595c5-217a-716b-a7e0-8eed565c1794,"Researchers Have to Talk a Lot, Exchange Ideas - to Try to Understand Each Other",DARIAH (S) * DESIR (S),"Salvador Ros has a background in physics and computer science, and is now working in the digital humanities. Humanities scholars and scientists have different ways of thinking, he points out in this video. This can be a problem, he finds. Both sides lack knowledge about each other’s disciplines, so researchers have to talk a lot, exchange ideas - to try to understand each other. Humanities scholars who want to conduct digital research need to know at least the basic concepts of the relevant programming languages, he argues. He ends by discussing the definition and roles of a ‘research infrastructure’ such as DARIAH, especially in facilitating digital tools and how to use them in relation to our research questions.

This is part of a series entitled ‘What is the Role of Training and Education in Research Infrastructures?’. DARIAH Director Toma Tasovac spoke to fellow DARIAHns and colleagues from prospective DARIAH countries about their own educational backgrounds and the role of training and education in digital research infrastructures. The interviews show that there is no single educational trajectory which produces DH scholars. The diversity of our backgrounds is one of the main strengths of our field.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures * Training * education,en,,video,,2019-04-22,,,,1.0.0
301b4b61-5954-4b1b-92e6-331602739d5f,"Paavolainen, Maija",CC-BY-4.0,https://hdl.handle.net/21.11159/019595c5-1379-73dc-a63b-f1445b33df60,DARIAH can help researchers to use digital methods at every stage of their research,DARIAH (S) * DESIR (S),"Maija Paavolainen explains the challenges of finding a ‘common language’ in the digital humanities. She finds that simply talking about this issue helps. Thus, experience in communicating across disciplines is a positive outcome of training initiatives in itself. The role of research infrastructures, she argues, is certainly in sharing tools and best practices. However, most importantly, it is also to create opportunities for people to meet and learn face-to-face. She explains that humanities scholars are more accustomed to using digital methods and tools in the initial (information gathering) and final (publication) stages of research. However, DARIAH, specifically, can help them to also use them in the core part of the research process - i.e. in organising, annotating, and enriching data.

This is part of a series entitled ‘What is the Role of Training and Education in Research Infrastructures?’. DARIAH Director Toma Tasovac spoke to fellow DARIAHns and colleagues from prospective DARIAH countries about their own educational backgrounds and the role of training and education in digital research infrastructures. The interviews show that there is no single educational trajectory which produces DH scholars. The diversity of our backgrounds is one of the main strengths of our field.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures * Training * education,en,,video,,2019-04-23,,,,1.0.0
1132f9aa-1389-4252-ab09-cba238b3dd64,"Edmond, Jennifer",CC-BY-4.0,https://hdl.handle.net/21.11159/019595c5-17be-76c8-a152-57c601fee76c,From Literary History to Digital Research Infrastructure: Pushing Beyond Boundaries,DARIAH (S) * DESIR (S),"In this video, Jennifer Edmond gives us insights into her background in critical theory approaches and German literary history, through a spell in technical support and research strategy in the humanities, and how this has impacted her work in DARIAH. She talks about the importance of pushing beyond the foundations of your academic training to do new things in the humanities. How can the system vaildate this kind of groundbreaking research, and make it possible for early career researchers to make the leap? She explains the unique role of DARIAH in this process.

This is part of a series entitled ‘What is the Role of Training and Education in Research Infrastructures?’. DARIAH Director Toma Tasovac spoke to fellow DARIAHns and colleagues from prospective DARIAH countries about their own educational backgrounds and the role of training and education in digital research infrastructures. The interviews show that there is no single educational trajectory which produces DH scholars. The diversity of our backgrounds is one of the main strengths of our field.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures * Training * education,en,,video,,2019-04-23,,,,1.0.0
662727e2-1b44-4814-bff1-e2578569bf92,"Mandell, Laura",CC-BY-4.0,https://hdl.handle.net/21.11159/019595c5-1822-752a-9f4e-f5e13d86a7d7,Gender and Stylistics,DARIAH (S),"This video features Laura Mandell (Professor of English and Director of the Initiative for Digital Humanities, Media, and Culture at Texas A&M University) discussing the flawed binary nature of stylometric algorithms used to detect gender and illustrates these flaws by discussing the work of Mary Wollstonecraft.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Feminism,en,,video,,2019-04-23,,,,1.0.0
0f640433-c598-437c-b9a3-7e27e0e71b74,"Clivaz, Claire",CC-BY-4.0,https://hdl.handle.net/21.11159/019595c5-204b-7478-acc7-3ebfca16c3a5,One phrase that appears again and again is: 'continuous training',DARIAH (S) * DESIR (S),"Claire Clivaz explains how she has found that the tensions between disciplines in interdisciplinary work can be similar no matter what disciplines are being combined. Encounters between biology and computing can be as challenging as between humanities disciplines and computing. Who trains new students? How do we transfer techniques across these different ‘worlds’? She began her academic career in biblical manuscript studies but developed an interest in the digital humanities very quickly, at a time when the impact of computing was being felt in the humanities more widely. She explains the usefulness of the DH Course Registry in finding university-based, formal, DH training in Switzerland. However, she argues that informal opportunities to learn are crucial. One phrase that appears again and again in the digital humanities, she states, is: continuous training.

This is part of a series entitled ‘What is the Role of Training and Education in Research Infrastructures?’. DARIAH Director Toma Tasovac spoke to fellow DARIAHns and colleagues from prospective DARIAH countries about their own educational backgrounds and the role of training and education in digital research infrastructures. The interviews show that there is no single educational trajectory which produces DH scholars. The diversity of our backgrounds is one of the main strengths of our field.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures * Training * education,en,,video,,2019-04-23,,,,1.0.0
e1c95876-12fb-4fb1-aba9-f64b771bd323,"Fischer, Frank",CC-BY-4.0,https://hdl.handle.net/21.11159/019595c5-2114-7249-bc8c-d57cc242f986,Research Infrastructures are Vital in Providing Hands-on training,DARIAH (S) * DESIR (S),"Building on an unusual interdisciplinary background that combined computer science and literature in equal measure, Frank Fischer found his place in the digital humanities. In this video, he explains how his background has enabled him to understand ‘both sides’ of a digital humanities project - i.e. the humanities and the technical. He discusses the distinction between formal and informal education, arguing that the more ‘alternative’ teaching methods used in the digital humanities (workshops, summer schools etc) are crucial in developing new skills. Finally, he discusses how research infrastructures are vital in providing this kind of hands-on training, since they synthesise the ‘social’ and the ‘technical’.

This is part of a series entitled ‘What is the Role of Training and Education in Research Infrastructures?’. DARIAH Director Toma Tasovac spoke to fellow DARIAHns and colleagues from prospective DARIAH countries about their own educational backgrounds and the role of training and education in digital research infrastructures. The interviews show that there is no single educational trajectory which produces DH scholars. The diversity of our backgrounds is one of the main strengths of our field.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures * Training * education,en,,video,,2019-04-23,,,,1.0.0
b7d1428e-4f11-4952-89dd-1aeebdc5d0d2,"Benardou, Agiatis",CC-BY-4.0,https://hdl.handle.net/21.11159/019595c5-2145-727c-a34a-3c20a5f76c35,"Research Infrastructures Should Inspire, Theoretically and Practically",DARIAH (S) * DESIR (S),"Agiatis Benardou began her academic career with degrees in ancient history, and her first employment was in cultural organisations. She met and was hired by a scholar who introduced her to digitisation projects and as a result she was exposed to the ‘digital world’. Dr Bernardou became involved in preparing DARIAH as a project, and her experience in digitisation was useful in her professional transition into work in a research infrastructure. She argues that research infrastructures are all about people. They should focus on inspiring researchers theoretically, and also practically by exposing them to the most state-of-the-art tools and techniques.

This is part of a series entitled ‘What is the Role of Training and Education in Research Infrastructures?’. DARIAH Director Toma Tasovac spoke to fellow DARIAHns and colleagues from prospective DARIAH countries about their own educational backgrounds and the role of training and education in digital research infrastructures. The interviews show that there is no single educational trajectory which produces DH scholars. The diversity of our backgrounds is one of the main strengths of our field.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures * Training * education,en,,video,,2019-04-23,,,,1.0.0
ca66fb7d-a5ac-4810-8864-b3d764eeb107,"Romary, Laurent",CC-BY-4.0, https://hdl.handle.net/21.11159/0195cc28-a2f6-75c4-9a12-e695e2d64c91,We Are a 'People Infrastructure' and Training is Crucial to That,DARIAH (S) * DESIR (S),"In this video, Laurent Romary gives his perspective on training and education in research infrastructures. He reveals how his engineering background taught him precision in analysing computer concepts, and how this has impacted on his role in a humanities research infrastructure. He proceeds to focus on DARIAH’s role as a ‘people infrastructure’ and the importance of training in that. He considers the importance of adaptability of training to learners from differents scholarly communities and competence levels.

This is part of a series entitled ‘What is the Role of Training and Education in Research Infrastructures?’. DARIAH Director Toma Tasovac spoke to fellow DARIAHns and colleagues from prospective DARIAH countries about their own educational backgrounds and the role of training and education in digital research infrastructures. The interviews show that there is no single educational trajectory which produces DH scholars. The diversity of our backgrounds is one of the main strengths of our field.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures * Training * education,en,,video,,2019-04-23,,,,1.0.0
76607864-0fea-4254-9a4e-7a9f040624e3,"Rusinek, Sinai",CC-BY-4.0,https://hdl.handle.net/21.11159/0195cc28-a31e-7349-be1e-6e34092503ca,We Should Think More About Learning Environments,DARIAH (S) * DESIR (S),"In this video, Sinai Rusinek explains her background in philosophy, together with her experience of the material text from work in the library. In her postdoctoral career, she began to seek out digital techniques that had not been available to her in her single-disciplinary studies. Dr Rusinek reveals that her own source of learning was at international workshops, including one organised by DARIAH-DE. She found this mode of learning inspiring in organising her own workshops and hackathons in Israel. She recommends that we should all think more about learning environments and how we learn best, collaboratively. Possibly, she recommends, we should organise more ‘hackathon-like’ events.

This is part of a series entitled ‘What is the Role of Training and Education in Research Infrastructures?’. DARIAH Director Toma Tasovac spoke to fellow DARIAHns and colleagues from prospective DARIAH countries about their own educational backgrounds and the role of training and education in digital research infrastructures. The interviews show that there is no single educational trajectory which produces DH scholars. The diversity of our backgrounds is one of the main strengths of our field.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures * Training * education,en,,video,,2019-04-23,,,,1.0.0
7bf72c29-d30f-435e-8138-e3ccacc54b55,"Lhoták, Martin",CC-BY-4.0,https://hdl.handle.net/21.11159/0195cc28-a455-77dd-862b-c50630e88e2b,"You don't have to be a programmer, but being technically equipped is important in the digital humanities",DARIAH (S) * DESIR (S),"Martin Lhoták first began digital research in an IT department, which formed his connection with information systems and databases, as well as the development of software tools and the digital humanities. Unlike many librarians, he does not have a humanist background, but instead a technical education, so finds that he speaks differently from the humanities scholars he works with. However he finds interactions with these scholars interesting and inspiring. Regarding training, he argues that being technically knowledgeable - though not necessarily a programmer themselves - is essential for doing research in the digital humanities.

This is part of a series entitled ‘What is the Role of Training and Education in Research Infrastructures?’. DARIAH Director Toma Tasovac spoke to fellow DARIAHns and colleagues from prospective DARIAH countries about their own educational backgrounds and the role of training and education in digital research infrastructures. The interviews show that there is no single educational trajectory which produces DH scholars. The diversity of our backgrounds is one of the main strengths of our field.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Research infrastructures * Training * education,en,,video,,2019-04-23,,,,1.0.0
8d3a3da9-b2db-4982-9e81-cfa293cb97b5,"Burghart, Marjorie * Pierazzo, Elena",CC-BY-4.0,https://teach.dariah.eu/course/view.php?id=32,"Digital Scholarly Editions: Manuscripts, Texts and TEI Encoding",DARIAH (S),"Do you want to create a digital scholarly edition? Then this course is for you! Here you will learn to master the technologies of XML, the Text Encoding Initiative (TEI), and XSLT to produce great digital editions. You will learn to create critical editions, facsimile editions and useful visualizations of your editions.",https://w3id.org/kim/hochschulfaechersystematik/n01,,TEI * XML * XSLT * Scholarly editions,en,Lecture,,,2017-07-12,,,,1.0.0
92899c05-aa50-4a52-8ffe-71f0d1b0c1fb,"Chrysanthi, Angeliki",CC-BY-4.0,https://teach.dariah.eu/course/view.php?id=59,Spatial Image Analytics,DARIAH (S),"This workshop introduces participants to the background, and certain technologies and methods used for the spatial analysis of image datasets. The introduction provides a broad overview of the value of exploring the spatial properties of images while the rest of the workshop focuses on the methods of geotagging and spatial analysis through concrete examples and hands-on exercises.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Spatial humanities * Geotagging,en,Lecture,,,2017-07-23,,,,1.0.0
d0918d15-515e-4826-9d2b-a8b81210945e,"Eggert, Paul",CC-BY-4.0,https://teach.dariah.eu/mod/page/view.php?id=528,"Text, Versions and the Editorial Impulse",DARIAH (S),"This video features Paul Eggert, Martin J. Svaglic Endowed Chair in Textual Studies, Department of English, Loyola University Chicago, talking about textual studies and the study of versions as a methodology to ask questions revealing the lifespan of a text.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Scholarly editions,en,,video,,2017-10-16,,,,1.0.0
5b5f57b8-f423-4178-ae57-4240267ca550,"Cummings, James * Baillot, Anne * Burghart, Marjorie * Price, M. Kenneth * Pierazzo, Elena",CC-BY-4.0,https://teach.dariah.eu/mod/page/view.php?id=518,Textual Scholarship,DARIAH (S),"This video features Dr. James Cummings, University of Oxford, Dr. Anne Baillot, Centre Marc Bloch, Dr. Marjorie Burghart, Centre National de la Recherche Scientifique CNRS, Prof Kenneth M. Price, University of Nebraska, and Prof Elena Pierazzo, Université Grenoble Alpes, interpreting what is textual scholarship and textual criticism.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Scholarly editions,en,,video,,2017-10-16,,,,1.0.0
f7ee0254-32de-4ce5-8af0-4a96709b5acc,"Baillot, Anne",CC-BY-4.0,https://teach.dariah.eu/mod/page/view.php?id=531,A Digital Scholarly Edition of Intellectual Berlin around 1800,DARIAH (S),"This video features Anne Baillot (Centre Marc Bloch, Berlin) talking about the Digital Edition ‘Letters and Texts: Intellectual Berlin around 1800’. This online digital edition presents texts from 1800 to 1830 that were, until this day, either completely unpublished or published in an abridged form. This work is funded by the German Research Foundation.",https://w3id.org/kim/hochschulfaechersystematik/n01,,Scholarly editions,en,,video,,2017-06-26,,,,1.0.0
